ind_id,children,annual_income,education,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label,age,gender_M,car_owner_Y,propert_owner_Y,type_income_Pensioner,type_income_State servant,type_income_Working,marital_status_Married,marital_status_Separated,marital_status_Single / not married,marital_status_Widow,housing_type_House / apartment,housing_type_Municipal apartment,housing_type_Office apartment,housing_type_Rented apartment,housing_type_With parents,type_occupation_Cleaning staff,type_occupation_Cooking staff,type_occupation_Core staff,type_occupation_Drivers,type_occupation_HR staff,type_occupation_High skill tech staff,type_occupation_IT staff,type_occupation_Laborers,type_occupation_Low-skill Laborers,type_occupation_Managers,type_occupation_Medicine staff,type_occupation_NA,type_occupation_Private service staff,type_occupation_Realty agents,type_occupation_Sales staff,type_occupation_Secretaries,type_occupation_Security staff,type_occupation_Waiters/barmen staff
5143427,0,3682.375,1,365243,1,0,0,0,1,0,64.15058179329226,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5087994,1,3682.375,2,-6645,1,0,0,0,3,0,42.56536618754278,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5052739,2,3682.375,1,-505,1,0,0,1,4,0,28.621492128678987,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5068747,0,3682.375,3,-201,1,0,0,0,2,0,36.224503764544835,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5025029,0,3682.375,1,365243,1,0,0,0,2,0,54.79260780287474,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5149353,0,3682.375,3,-3273,1,0,0,0,2,0,33.42368240930869,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5022571,0,3682.375,3,365243,1,0,0,0,2,0,59.46885694729637,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5024578,1,3682.375,1,-1462,1,0,0,0,3,0,28.071184120465436,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5058405,0,3682.375,3,-2609,1,0,0,0,2,0,35.162217659137575,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5041869,0,3682.375,1,-521,1,1,1,0,2,0,53.204654346338124,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5115894,0,3682.375,1,-1321,1,0,0,0,2,0,47.78918548939083,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5062749,1,3682.375,3,-2467,1,0,0,0,3,0,36.65160848733744,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5045611,2,3682.375,1,-716,1,0,0,0,4,0,32.20260095824778,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5113288,2,3682.375,2,-101,1,1,1,0,4,0,31.01163586584531,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5053003,0,3682.375,2,-1632,1,1,1,0,2,0,25.7056810403833,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5118038,2,3682.375,3,-614,1,0,0,0,4,0,32.02464065708419,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5091405,0,3682.375,1,-1904,1,1,0,0,1,0,48.12867898699521,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5137022,0,3682.375,1,-351,1,1,1,0,1,0,49.776865160848736,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5117594,0,3682.375,1,-7310,1,1,1,0,1,0,46.26420260095825,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5085704,0,3682.375,1,365243,1,0,0,0,2,0,53.31690622861054,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5137292,1,3682.375,1,-7260,1,1,1,0,3,0,41.73305954825462,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5038751,2,3682.375,3,-626,1,0,0,0,4,0,38.85557837097878,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5099900,0,3682.375,1,-6853,1,0,0,0,2,0,55.690622861054074,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5116676,3,3682.375,1,-458,1,1,0,0,5,0,36.761122518822724,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5061321,1,3682.375,3,-1628,1,0,0,0,3,0,41.204654346338124,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5139410,2,3682.375,1,-6094,1,1,0,0,4,0,39.53182751540041,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5048486,0,3682.375,1,-734,1,1,1,0,2,0,35.57015742642026,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5139658,0,3682.375,0,365243,1,0,0,0,2,0,64.29295003422314,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5091280,1,3682.375,1,-657,1,1,0,0,3,0,32.3668720054757,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5023186,0,3682.375,1,-2700,1,0,1,0,2,0,47.186858316221766,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5054307,1,3682.375,1,-880,1,0,0,0,3,0,27.696098562628336,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5116879,0,3682.375,3,-157,1,1,1,0,1,0,30.28336755646817,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5050453,1,3682.375,1,-135,1,0,0,0,3,0,39.006160164271044,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5022804,0,3682.375,3,-1497,1,0,0,0,1,0,32.84873374401095,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5091374,0,3682.375,1,-1266,1,1,1,0,2,0,42.06981519507187,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5135484,0,3682.375,3,-1935,1,0,0,0,1,0,29.1854893908282,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5054188,0,3682.375,1,-515,1,0,1,0,2,0,31.184120465434635,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5054626,0,3682.375,1,365243,1,0,0,0,1,0,60.32580424366872,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5068548,0,3682.375,1,-1023,1,0,0,0,2,0,52.98015058179329,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5053472,0,3682.375,1,-2129,1,1,1,0,2,0,50.69404517453799,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5105395,0,3682.375,2,-575,1,0,0,0,1,0,29.930184804928132,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5029554,0,3682.375,1,365243,1,0,0,0,1,0,65.02669404517454,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5089722,0,3682.375,1,-3262,1,1,1,1,1,0,48.23271731690623,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5066562,0,3682.375,2,-430,1,1,0,1,2,0,22.579055441478438,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5062547,3,3682.375,2,-2207,1,0,0,1,5,0,33.125256673511295,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5010203,0,3682.375,0,-1866,1,0,0,1,2,0,27.326488706365502,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5024665,0,3682.375,1,-4568,1,1,1,0,2,0,39.493497604380565,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5089626,0,3682.375,3,-309,1,1,1,1,2,0,44.32032854209446,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5021373,0,3682.375,3,-578,1,0,0,1,2,0,60.506502395619435,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5054699,0,3682.375,3,-6908,1,0,0,0,2,0,42.878850102669404,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5051180,1,3682.375,1,-1931,1,0,1,0,3,0,35.827515400410675,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5143515,0,3682.375,1,365243,1,0,0,0,1,0,63.73716632443532,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5018461,1,3682.375,1,-8033,1,0,1,0,3,0,55.3264887063655,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5096300,1,3682.375,1,-2257,1,0,0,0,3,0,25.516769336071185,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5148897,0,3682.375,1,365243,1,0,1,0,2,0,60.87063655030801,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5025047,3,3682.375,1,-3776,1,1,1,0,5,0,32.11772758384668,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5092164,0,3682.375,1,365243,1,0,1,0,1,0,55.52908966461328,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5053143,1,3682.375,1,-140,1,0,1,0,3,0,33.67830253251198,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5038510,0,3682.375,2,-4583,1,0,0,0,2,0,32.45722108145106,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5023482,1,3682.375,1,-4404,1,1,1,0,3,0,43.61670088980151,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5054099,2,3682.375,3,-727,1,0,0,0,4,0,32.13141683778234,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5062713,1,3682.375,1,-3805,1,0,0,0,3,0,39.72621492128679,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5088851,0,3682.375,3,-2316,1,0,0,1,2,0,31.082819986310746,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5111117,1,3682.375,3,-1455,1,0,0,0,3,0,31.76454483230664,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5118115,1,3682.375,1,-5422,1,1,1,0,3,0,37.06502395619439,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5024258,0,3682.375,1,-581,1,0,0,0,1,0,31.471594798083505,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5113976,0,3682.375,2,-893,1,1,1,1,2,0,32.73100616016427,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5099907,2,3682.375,2,-1860,1,0,0,0,4,0,29.916495550992472,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5092332,0,3682.375,1,365243,1,0,1,0,1,0,68.2984257357974,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5038932,0,3682.375,3,-6317,1,0,1,0,1,0,39.83025325119781,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5078924,0,3682.375,1,-1000,1,0,1,0,2,0,44.12320328542094,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5068390,1,3682.375,3,-140,1,0,1,1,2,0,38.47227926078029,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5046036,0,3682.375,1,365243,1,0,0,0,2,0,58.93771389459275,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5033788,1,3682.375,3,-4766,1,1,1,0,2,0,43.08829568788501,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5010781,1,3682.375,3,-2259,1,0,0,1,3,0,39.62765229295003,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5022761,0,3682.375,1,-1344,1,0,0,1,2,0,26.806297056810404,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5041980,0,3682.375,3,-4690,1,1,1,0,2,0,40.07118412046543,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5113854,0,3682.375,1,-8290,1,1,0,0,1,0,41.95208761122519,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5126612,0,3682.375,1,365243,1,0,1,0,1,0,55.83846680355921,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5132264,0,3682.375,1,-2052,1,0,1,0,2,0,42.878850102669404,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5142136,2,3682.375,1,-5004,1,0,0,0,4,0,46.54620123203286,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5088163,0,3682.375,1,-923,1,0,0,0,1,0,35.37850787132101,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5146086,0,3682.375,1,-1193,1,0,0,1,1,0,38.66392881587954,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5139553,2,3682.375,3,-6337,1,0,1,0,4,0,37.190965092402465,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5041474,0,3682.375,3,-793,1,0,0,1,2,0,24.657084188911703,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5025020,0,3682.375,1,365243,1,0,0,0,2,0,58.89664613278576,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5118270,0,3682.375,1,-5453,1,1,0,0,2,0,53.568788501026695,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5095324,0,3682.375,1,365243,1,0,1,0,1,0,62.57084188911704,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5142290,1,3682.375,3,-88,1,0,0,0,3,0,41.14168377823409,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5148792,0,3682.375,1,-5495,1,0,0,0,1,0,47.775496235455165,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5062031,0,3682.375,3,-593,1,0,1,1,1,0,26.524298425735797,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5088836,0,3682.375,1,-3715,1,0,0,1,2,0,34.39561943874059,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5035418,0,3682.375,3,-4816,1,0,0,0,2,0,57.79876796714579,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5089896,0,3682.375,3,365243,1,0,0,1,1,0,64.870636550308,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5137407,0,3682.375,3,-3000,1,0,0,0,1,0,47.19233401779603,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5086060,0,3682.375,1,-9422,1,0,1,0,2,0,56.24093086926762,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5095117,0,3682.375,3,-1586,1,0,0,0,2,0,38.98699520876112,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5067419,0,3682.375,1,365243,1,0,0,0,2,0,63.885010266940455,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5041307,0,3682.375,1,365243,1,0,1,0,2,0,63.29363449691992,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5146401,0,3682.375,1,-2104,1,1,0,0,1,0,53.88637919233402,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5105137,0,3682.375,1,-1032,1,0,0,0,1,0,27.260780287474333,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5053388,0,3682.375,1,-9698,1,0,0,1,2,0,44.62696783025325,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5146467,0,3682.375,3,-1923,1,0,0,0,2,0,27.33196440793977,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5113082,1,3682.375,3,-1131,1,0,0,0,2,0,41.89733059548254,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5052755,0,3682.375,1,-1175,1,0,0,0,2,0,28.93908281998631,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5092436,0,3682.375,1,365243,1,0,1,0,2,0,54.54072553045859,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5022243,0,3682.375,1,-8375,1,0,0,1,2,0,41.700205338809035,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5113020,0,3682.375,1,-2199,1,0,0,0,2,0,40.03285420944559,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5058267,1,3682.375,1,-1912,1,0,0,0,3,0,48.91991786447639,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5037247,2,3682.375,1,-926,1,0,0,0,4,0,33.319644079397676,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5100461,1,3682.375,1,-2499,1,0,0,0,3,0,33.9958932238193,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5096753,0,3682.375,3,-2654,1,1,1,0,2,0,40.785763175906915,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5091778,2,3682.375,1,-1174,1,1,0,0,4,0,29.77138945927447,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5038569,0,3682.375,1,-230,1,0,1,0,2,0,54.68583162217659,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5069169,0,3682.375,1,-962,1,0,0,1,2,0,28.238193018480494,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5065820,1,3682.375,1,-2276,1,0,0,0,3,0,42.878850102669404,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5091048,2,3682.375,3,-2197,1,0,0,1,4,0,42.26694045174538,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5097134,0,3682.375,1,-2468,1,1,1,0,2,0,31.16221765913758,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5097106,0,3682.375,1,-11448,1,0,1,0,2,0,57.56605065023956,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5099877,0,3682.375,1,365243,1,0,1,0,2,0,59.331964407939765,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5033884,0,3682.375,1,-932,1,1,1,0,2,0,54.92950034223135,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5097024,0,3682.375,3,-2956,1,0,0,0,2,0,37.35249828884326,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5010412,0,3682.375,1,365243,1,0,0,0,2,0,59.832991101984945,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5091144,0,3682.375,1,-1345,1,0,0,0,2,0,29.527720739219713,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5088503,0,3682.375,3,-619,1,0,0,0,2,0,59.950718685831625,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5126142,2,3682.375,1,-3787,1,0,0,0,4,0,43.54277891854894,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5067020,1,3682.375,1,-1253,1,0,0,1,3,0,46.959616700889804,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5061076,0,3682.375,1,-3242,1,1,0,0,2,0,40.865160848733744,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5126527,0,3682.375,1,-196,1,0,1,0,2,0,33.59069130732375,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5078931,0,3682.375,1,-298,1,0,1,0,1,0,43.403148528405204,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5125471,1,3682.375,3,-1748,1,0,0,0,3,0,47.73990417522245,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5025207,1,3682.375,1,-124,1,0,0,0,3,0,27.107460643394933,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
